year,LDPCombined,,YearCalc,...2,kuname,pid,year,name_jp,prewruns,prewwins,run1946,win1946,totcruns,totcwins,legis,yr,ken,kunr,kucode,kucoder,region,prcode,result,inc,party_jp,party_en,party_id,ku_vote,ku_totvote,ku_electorate,ku_voteshare,ku_rank,ku_m,ku_ncand,pr_partyvote,pr_totvote,pr_electorate,pr_voteshare,pr_m,pr_partyseats,pr_rank,pr_ncand,pr_rerank,byelection,bycause,mtentry,mtexit,poptotal,popmale,popfemale,popunder15,popover65,popdid,popdensity,work1st,work2nd,work3rd,depurgee,female,byear,age,exp,limit,totexp,LDPCombined
1990,0,293,1,2131,Chiba 1,15845,1990,<U+67F4><U+7530><U+7766><U+592B>,0,0,0,0,7,5,39,17,Chiba,1,1201,1201.1,Minami Kanto,0,0,1,<U+5171><U+7523><U+515A>,JCP,5,97917,878818,1343280,0.11141897,6,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1895667,965845,929822,345395,141230,1632021,0.86089998,17793,276314,638039,0,0,1928,62,7442420,18245200,74192488,0
1990,1,295,1,2135,Chiba 1,16486,1990,<U+6C5F><U+53E3><U+4E00><U+96C4>,0,0,0,0,2,2,39,17,Chiba,1,1201,1201.1,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,127689,878818,1343280,0.1452963,3,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1895667,965845,929822,345395,141230,1632021,0.86089998,17793,276314,638039,0,0,1937,53,9162071,18245200,74192488,1
1990,0,300,1,2158,Chiba 1,18390,1990,<U+8107><U+672C><U+548C><U+592B>,0,0,0,0,2,0,39,17,Chiba,1,1201,1201.1,Minami Kanto,0,0,0,<U+7121><U+6240><U+5C5E>,Independent,10,3776,878818,1343280,0.00429668,8,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1895667,965845,929822,345395,141230,1632021,0.86089998,17793,276314,638039,0,0,1942,47,NA,18245200,74192488,0
1990,1,304,1,2164,Chiba 1,18395,1990,<U+81FC><U+4E95><U+65E5><U+51FA><U+7537>,0,0,0,0,5,4,39,17,Chiba,1,1201,1201.1,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,132238,878818,1343280,0.15047257,2,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1895667,965845,929822,345395,141230,1632021,0.86089998,17793,276314,638039,0,0,1939,51,11796352,18245200,74192488,1
1990,0,306,1,2189,Chiba 1,19309,1990,<U+9152><U+4E95><U+90A6><U+96C4>,0,0,0,0,1,0,39,17,Chiba,1,1201,1201.1,Minami Kanto,0,0,0,<U+8AF8><U+6D3E>,Minor Party,99,2277,878818,1343280,0.00259098,9,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1895667,965845,929822,345395,141230,1632021,0.86089998,17793,276314,638039,0,0,1952,38,NA,18245200,74192488,0
1990,0,310,1,2214,Chiba 1,20335,1990,<U+9CE5><U+5C45><U+4E00><U+96C4>,0,0,0,0,8,7,39,17,Chiba,1,1201,1201.1,Minami Kanto,0,1,1,<U+516C><U+660E><U+515A>,Komeito,3,109241,878818,1343280,0.12430446,4,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1895667,965845,929822,345395,141230,1632021,0.86089998,17793,276314,638039,0,0,1937,53,9805373,18245200,74192488,0
1990,0,319,1,2376,Chiba 2,13400,1990,<U+5C0F><U+5DDD><U+56FD><U+5F66>,0,0,0,0,6,6,39,17,Chiba,2,1202,1202,Minami Kanto,0,1,1,<U+793E><U+4F1A><U+515A>,JSP,2,86695,427555,632953,0.20276923,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,893331,442461,450870,176242,103156,336131,0.37630001,59981,124481,256195,0,0,1933,57,8545974,15141600,51266908,0
1990,1,323,1,2409,Chiba 2,14006,1990,<U+5C71><U+6751><U+65B0><U+6CBB><U+90CE>2,0,0,0,0,10,9,39,17,Chiba,2,1202,1202,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,88101,427555,632953,0.2060577,2,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,1,893331,442461,450870,176242,103156,336131,0.37630001,59981,124481,256195,0,0,1933,57,10273981,15141600,51266908,1
1990,1,327,1,2425,Chiba 2,15741,1990,<U+6797><U+5927><U+5E79>,0,0,0,0,9,6,39,17,Chiba,2,1202,1202,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,65307,427555,632953,0.15274526,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,893331,442461,450870,176242,103156,336131,0.37630001,59981,124481,256195,0,0,1922,68,11692582,15141600,51266908,1
1990,1,331,1,2457,Chiba 2,16422,1990,<U+6C34><U+91CE><U+6E05>,0,0,0,0,10,8,39,17,Chiba,2,1202,1202,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,110328,427555,632953,0.25804399,1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,893331,442461,450870,176242,103156,336131,0.37630001,59981,124481,256195,0,0,1925,65,10636680,15141600,51266908,1
1990,0,333,1,2465,Chiba 2,16928,1990,<U+6E05><U+7530><U+4E43><U+308A><U+5B50>,0,0,0,0,1,0,39,17,Chiba,2,1202,1202,Minami Kanto,0,0,0,<U+7121><U+6240><U+5C5E> (<U+793E>),JSPI,2.5,62393,427555,632953,0.14592976,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,893331,442461,450870,176242,103156,336131,0.37630001,59981,124481,256195,0,1,1954,36,6490837,15141600,51266908,0
1990,0,339,1,2493,Chiba 2,19812,1990,<U+95A2><U+548C><U+592B>,0,0,0,0,3,0,39,17,Chiba,2,1202,1202,Minami Kanto,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,14731,427555,632953,0.03445405,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,893331,442461,450870,176242,103156,336131,0.37630001,59981,124481,256195,0,0,1932,58,3626855,15141600,51266908,0
1990,1,345,1,2519,Chiba 3,10481,1990,<U+4E2D><U+6751><U+6B63><U+4E09><U+90CE>,0,0,0,0,5,5,39,17,Chiba,3,1203,1203,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,76162,510428,671448,0.14921203,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,910003,449710,460293,165253,132636,236374,0.25979999,62585,139655,254475,0,0,1934,56,1206962,14468300,61781988,1
1990,0,348,1,2525,Chiba 3,11240,1990,<U+4F50><U+85E4><U+591A><U+7F8E><U+7537>,0,0,0,0,1,0,39,17,Chiba,3,1203,1203,Minami Kanto,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,12643,510428,671448,0.02476941,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,910003,449710,460293,165253,132636,236374,0.25979999,62585,139655,254475,0,0,1949,41,3043354,14468300,61781988,0
1990,0,351,1,2551,Chiba 3,12043,1990,<U+5409><U+6D66><U+5FE0><U+6CBB>,0,0,0,0,8,4,39,17,Chiba,3,1203,1203,Minami Kanto,0,0,1,<U+516C><U+660E><U+515A>,Komeito,3,65301,510428,671448,0.12793381,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,910003,449710,460293,165253,132636,236374,0.25979999,62585,139655,254475,0,0,1926,64,12575758,14468300,61781988,0
1990,0,352,1,2552,Chiba 3,12676,1990,<U+5927><U+6728><U+6B63><U+543E>,0,0,0,0,1,1,39,17,Chiba,3,1203,1203,Minami Kanto,0,1,0,<U+793E><U+4F1A><U+515A>,JSP,2,101426,510428,671448,0.19870775,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,910003,449710,460293,165253,132636,236374,0.25979999,62585,139655,254475,0,0,1923,67,9882064,14468300,61781988,0
1990,1,357,1,2623,Chiba 3,16111,1990,<U+68EE><U+82F1><U+4ECB>,0,0,0,0,1,1,39,17,Chiba,3,1203,1203,Minami Kanto,0,1,0,<U+81EA><U+6C11><U+515A>,LDP,1,88316,510428,671448,0.17302342,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,910003,449710,460293,165253,132636,236374,0.25979999,62585,139655,254475,0,0,1948,42,11240686,14468300,61781988,1
1990,1,362,1,2651,Chiba 3,16804,1990,<U+6D5C><U+7530><U+5E78><U+4E00>,0,0,0,0,8,7,39,17,Chiba,3,1203,1203,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,85120,510428,671448,0.16676201,3,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,910003,449710,460293,165253,132636,236374,0.25979999,62585,139655,254475,0,0,1928,62,14193404,14468300,61781988,1
1990,1,368,1,2672,Chiba 3,17790,1990,<U+77F3><U+6A4B><U+4E00><U+5F25>,0,0,0,0,6,6,39,17,Chiba,3,1203,1203,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,81460,510428,671448,0.15959156,4,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,910003,449710,460293,165253,132636,236374,0.25979999,62585,139655,254475,0,0,1922,68,9639761,14468300,61781988,1
1990,1,376,1,2718,Chiba 4,10846,1990,<U+4E95><U+5965><U+8C9E><U+96C4>,0,0,0,0,1,1,39,17,Chiba,4,1204,1204,Minami Kanto,0,1,0,<U+81EA><U+6C11><U+515A>,LDP,1,159120,839690,1301635,0.18949851,1,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1856428,944758,911670,347419,132815,1636652,0.88160002,17422,276089,625352,0,0,1939,51,13310357,19847700,89962400,1
1990,0,382,1,2732,Chiba 4,12126,1990,<U+5409><U+91CE><U+5E78><U+5B50>,0,0,0,0,5,0,39,17,Chiba,4,1204,1204,Minami Kanto,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,72131,839690,1301635,0.08590194,6,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1856428,944758,911670,347419,132815,1636652,0.88160002,17422,276089,625352,0,1,1925,65,6659756,19847700,89962400,0
1990,1,383,1,2733,Chiba 4,13213,1990,<U+5BAE><U+7530><U+4FEE>,0,0,0,0,1,0,39,17,Chiba,4,1204,1204,Minami Kanto,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,19534,839690,1301635,0.02326335,7,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1856428,944758,911670,347419,132815,1636652,0.88160002,17422,276089,625352,0,0,1947,43,4240648,19847700,89962400,1
1990,0,386,1,2736,Chiba 4,13362,1990,<U+5C0F><U+5CA9><U+4E95><U+6E05>,0,0,0,0,1,1,39,17,Chiba,4,1204,1204,Minami Kanto,0,1,0,<U+793E><U+4F1A><U+515A>,JSP,2,154618,839690,1301635,0.184137,3,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1856428,944758,911670,347419,132815,1636652,0.88160002,17422,276089,625352,0,0,1936,54,12597865,19847700,89962400,0
1990,0,389,1,2741,Chiba 4,14127,1990,<U+5CA1><U+6238><U+5149><U+96C4>,0,0,0,0,2,0,39,17,Chiba,4,1204,1204,Minami Kanto,0,0,0,<U+8AF8><U+6D3E>,Minor Party,99,11361,839690,1301635,0.01352999,9,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1856428,944758,911670,347419,132815,1636652,0.88160002,17422,276089,625352,0,0,1938,52,9389536,19847700,89962400,0
1990,0,392,1,2750,Chiba 4,14953,1990,<U+65B0><U+6751><U+52DD><U+96C4>,0,0,0,0,6,6,39,17,Chiba,4,1204,1204,Minami Kanto,0,1,1,<U+793E><U+4F1A><U+515A>,JSP,2,130684,839690,1301635,0.15563363,4,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1856428,944758,911670,347419,132815,1636652,0.88160002,17422,276089,625352,0,0,1918,72,12703176,19847700,89962400,0
1990,0,398,1,2764,Chiba 4,16093,1990,<U+68EE><U+7530><U+666F><U+4E00>,0,0,0,0,6,3,39,17,Chiba,4,1204,1204,Minami Kanto,0,0,1,<U+516C><U+660E><U+515A>,Komeito,3,116390,839690,1301635,0.13861068,5,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1856428,944758,911670,347419,132815,1636652,0.88160002,17422,276089,625352,0,0,1928,62,13884512,19847700,89962400,0
1990,0,399,1,2768,Chiba 4,17164,1990,<U+7247><U+5CA1><U+9855><U+5B89>,0,0,0,0,1,0,39,17,Chiba,4,1204,1204,Minami Kanto,0,0,0,<U+9032><U+6B69><U+515A>,Progressive Party,24,18376,839690,1301635,0.02188427,8,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1856428,944758,911670,347419,132815,1636652,0.88160002,17422,276089,625352,0,0,1930,60,4321376,19847700,89962400,0
1990,1,400,1,2769,Chiba 4,17201,1990,<U+72E9><U+91CE><U+52DD>,0,0,0,0,1,1,39,17,Chiba,4,1204,1204,Minami Kanto,0,1,0,<U+81EA><U+6C11><U+515A>,LDP,1,155693,839690,1301635,0.18541724,2,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1856428,944758,911670,347419,132815,1636652,0.88160002,17422,276089,625352,0,0,1935,55,12855174,19847700,89962400,1
1990,0,403,1,2773,Chiba 4,17645,1990,<U+77E2><U+7530><U+826F><U+5F66>,0,0,0,0,1,0,39,17,Chiba,4,1204,1204,Minami Kanto,0,0,0,<U+96D1><U+6C11><U+515A>,Minor Party,99,1275,839690,1301635,0.00151842,10,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1856428,944758,911670,347419,132815,1636652,0.88160002,17422,276089,625352,0,0,1954,36,NA,19847700,89962400,0
1990,0,404,1,2781,Chiba 4,19276,1990,<U+9060><U+85E4><U+8AA0><U+4E00>,0,0,0,0,1,0,39,17,Chiba,4,1204,1204,Minami Kanto,0,0,0,<U+8AF8><U+6D3E>,Minor Party,99,508,839690,1301635,0.00060499,11,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1856428,944758,911670,347419,132815,1636652,0.88160002,17422,276089,625352,0,0,1961,29,NA,19847700,89962400,0
1990,1,406,1,3108,Ehime 1,10475,1990,<U+4E2D><U+6751><U+6642><U+5E83>,0,0,0,0,1,0,39,17,Ehime,1,3801,3801,Shikoku,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,38537,304221,388604,0.12667436,5,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,530417,251072,279345,100051,65394,376390,0.70959997,20473,59403,164491,0,0,1960,30,10303204,14336100,64404992,1
1990,0,409,1,3123,Ehime 1,10786,1990,<U+4E95><U+4E0A><U+548C><U+4E45>,0,0,0,0,2,1,39,17,Ehime,1,3801,3801,Shikoku,0,0,1,<U+516C><U+660E><U+515A>,Komeito,3,46088,304221,388604,0.15149513,4,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,530417,251072,279345,100051,65394,376390,0.70959997,20473,59403,164491,0,0,1941,49,8420994,14336100,64404992,0
1990,1,414,1,3148,Ehime 1,12465,1990,<U+5869><U+5D0E><U+6F64>,0,0,0,0,8,8,39,17,Ehime,1,3801,3801,Shikoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,67636,304221,388604,0.22232522,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,530417,251072,279345,100051,65394,376390,0.70959997,20473,59403,164491,0,0,1917,73,12533842,14336100,64404992,1
1990,0,415,1,3153,Ehime 1,12979,1990,<U+5B87><U+90FD><U+5BAE><U+771F><U+7531><U+7F8E>,0,0,0,0,1,1,39,17,Ehime,1,3801,3801,Shikoku,0,1,0,<U+793E><U+4F1A><U+515A>,JSP,2,65260,304221,388604,0.21451511,3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,530417,251072,279345,100051,65394,376390,0.70959997,20473,59403,164491,0,1,1949,41,8569944,14336100,64404992,0
1990,1,418,1,3159,Ehime 1,13164,1990,<U+5BAE><U+5D0E><U+8C9E>,0,0,0,0,2,0,39,17,Ehime,1,3801,3801,Shikoku,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,13805,304221,388604,0.0453782,6,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,530417,251072,279345,100051,65394,376390,0.70959997,20473,59403,164491,0,0,1945,45,9009045,14336100,64404992,1
1990,0,421,1,3166,Ehime 1,13877,1990,<U+5C71><U+5D0E><U+5C1A><U+660E>,0,0,0,0,5,0,39,17,Ehime,1,3801,3801,Shikoku,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,6470,304221,388604,0.02126743,7,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,530417,251072,279345,100051,65394,376390,0.70959997,20473,59403,164491,0,0,1948,42,1608846,14336100,64404992,0
1990,1,427,1,3254,Ehime 1,19831,1990,<U+95A2><U+8C37><U+52DD><U+55E3>,0,0,0,0,6,6,39,17,Ehime,1,3801,3801,Shikoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,66425,304221,388604,0.21834456,2,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,530417,251072,279345,100051,65394,376390,0.70959997,20473,59403,164491,0,0,1938,52,13959119,14336100,64404992,1
1990,0,432,1,3290,Ehime 2,12731,1990,<U+5927><U+6CB3><U+5185><U+4E00><U+90CE>,0,0,0,0,3,0,39,17,Ehime,2,3802,3802,Shikoku,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,8710,315999,410421,0.02756338,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,543879,258934,284945,99708,86806,223344,0.41069999,22824,105723,129398,0,0,1943,47,1704846,14541100,43831764,0
1990,1,433,1,3303,Ehime 2,13677,1990,<U+5C0F><U+91CE><U+664B><U+4E5F>,0,0,0,0,1,0,39,17,Ehime,2,3802,3802,Shikoku,0,0,0,<U+81EA><U+6C11><U+515A>,LDP,1,61644,315999,410421,0.19507657,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,543879,258934,284945,99708,86806,223344,0.41069999,22824,105723,129398,0,0,1955,35,11638362,14541100,43831764,1
1990,1,438,1,3317,Ehime 2,15373,1990,<U+6751><U+4E0A><U+8AA0><U+4E00><U+90CE>,0,0,0,0,3,2,39,17,Ehime,2,3802,3802,Shikoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,64084,315999,410421,0.20279811,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,543879,258934,284945,99708,86806,223344,0.41069999,22824,105723,129398,0,0,1952,38,11679181,14541100,43831764,1
1990,0,444,1,3385,Ehime 2,18829,1990,<U+85E4><U+7530><U+9AD8><U+654F>,0,0,0,0,10,8,39,17,Ehime,2,3802,3802,Shikoku,0,1,0,<U+793E><U+4F1A><U+515A>,JSP,2,97641,315999,410421,0.30899148,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,543879,258934,284945,99708,86806,223344,0.41069999,22824,105723,129398,0,0,1923,67,9858886,14541100,43831764,0
1990,1,448,1,3400,Ehime 2,19142,1990,<U+8D8A><U+667A><U+4F0A><U+5E73>,0,0,0,0,8,8,39,17,Ehime,2,3802,3802,Shikoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,83920,315999,410421,0.26557046,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,543879,258934,284945,99708,86806,223344,0.41069999,22824,105723,129398,0,0,1920,70,8950488,14541100,43831764,1
1990,1,452,1,3434,Ehime 3,10898,1990,<U+4ECA><U+4E95><U+52C7>,0,0,0,0,7,7,39,17,Ehime,3,3803,3803,Shikoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,69299,273781,337588,0.25311837,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,440729,206934,233795,81160,80526,101441,0.23019999,55258,59362,103575,0,0,1919,71,13062681,13858000,52946704,1
1990,0,454,1,3464,Ehime 3,14945,1990,<U+65B0><U+5B85><U+9686><U+5FD7>,0,0,0,0,1,0,39,17,Ehime,3,3803,3803,Shikoku,0,0,0,<U+7121><U+6240><U+5C5E>,Independent,10,3860,273781,337588,0.01409886,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,440729,206934,233795,81160,80526,101441,0.23019999,55258,59362,103575,0,0,1942,48,7935146,13858000,52946704,0
1990,0,457,1,3500,Ehime 3,17311,1990,<U+7530><U+4E2D><U+6052><U+5229>,0,0,0,0,8,5,39,17,Ehime,3,3803,3803,Shikoku,0,1,1,<U+793E><U+4F1A><U+515A>,JSP,2,71561,273781,337588,0.26138045,2,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,440729,206934,233795,81160,80526,101441,0.23019999,55258,59362,103575,0,0,1925,65,7120089,13858000,52946704,0
1990,0,461,1,3513,Ehime 3,18070,1990,<U+7A32><U+57A3><U+8C4A><U+5F66>,0,0,0,0,4,0,39,17,Ehime,3,3803,3803,Shikoku,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,4152,273781,337588,0.01516541,5,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,440729,206934,233795,81160,80526,101441,0.23019999,55258,59362,103575,0,0,1948,42,1517963,13858000,52946704,0
1990,1,465,1,3529,Ehime 3,18967,1990,<U+897F><U+7530><U+53F8>,0,0,0,0,6,5,39,17,Ehime,3,3803,3803,Shikoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,75180,273781,337588,0.27459904,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,440729,206934,233795,81160,80526,101441,0.23019999,55258,59362,103575,0,0,1928,62,12290665,13858000,52946704,1
1990,1,468,1,3553,Ehime 3,20244,1990,<U+9AD8><U+6A4B><U+82F1><U+543E>,0,0,0,0,1,0,39,17,Ehime,3,3803,3803,Shikoku,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,49729,273781,337588,0.18163788,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,440729,206934,233795,81160,80526,101441,0.23019999,55258,59362,103575,0,0,1940,49,11020158,13858000,52946704,1
1990,0,470,1,3588,Fukui 1,10391,1990,<U+4E2D><U+5DDD><U+5E73><U+4E00>,0,0,0,0,1,0,39,17,Fukui,1,1801,1801,Hokuriku Shinetsu,0,0,0,<U+6C11><U+4E3B><U+793E><U+4F1A><U+515A>,DSP,4,57191,501410,601224,0.11406035,6,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,823585,400391,423194,155998,121940,325515,0.39520001,32472,179090,230089,0,0,1949,41,8750231,14919700,73320064,0
1990,1,473,1,3609,Fukui 1,12311,1990,<U+5742><U+5DDD><U+512A>,0,0,0,0,1,0,39,17,Fukui,1,1801,1801,Hokuriku Shinetsu,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,40801,501410,601224,0.08137253,7,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,823585,400391,423194,155998,121940,325515,0.39520001,32472,179090,230089,0,0,1953,37,8749093,14919700,73320064,1
1990,1,474,1,3640,Fukui 1,13956,1990,<U+5C71><U+672C><U+62D3>,0,0,0,0,1,1,39,17,Fukui,1,1801,1801,Hokuriku Shinetsu,0,1,0,<U+81EA><U+6C11><U+515A>,LDP,1,62293,501410,601224,0.12423566,4,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,823585,400391,423194,155998,121940,325515,0.39520001,32472,179090,230089,0,0,1952,38,8882241,14919700,73320064,1
1990,1,478,1,3648,Fukui 1,14595,1990,<U+5E73><U+6CC9><U+6E09>,0,0,0,0,6,5,39,17,Fukui,1,1801,1801,Hokuriku Shinetsu,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,71654,501410,601224,0.14290501,3,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,823585,400391,423194,155998,121940,325515,0.39520001,32472,179090,230089,0,0,1929,61,9554358,14919700,73320064,1
1990,1,484,1,3688,Fukui 1,17193,1990,<U+7267><U+91CE><U+9686><U+5B88>,0,0,0,0,6,4,39,17,Fukui,1,1801,1801,Hokuriku Shinetsu,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,84785,501410,601224,0.16909316,1,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,823585,400391,423194,155998,121940,325515,0.39520001,32472,179090,230089,0,0,1926,64,8196291,14919700,73320064,1
1990,1,489,1,3716,Fukui 1,18004,1990,<U+798F><U+7530><U+8F1D><U+592B>,0,0,0,0,1,0,39,17,Fukui,1,1801,1801,Hokuriku Shinetsu,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,59776,501410,601224,0.11921581,5,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,823585,400391,423194,155998,121940,325515,0.39520001,32472,179090,230089,0,0,1952,38,10102158,14919700,73320064,1
1990,0,490,1,3724,Fukui 1,18207,1990,<U+7B39><U+6728><U+7ADC><U+4E09>,0,0,0,0,1,0,39,17,Fukui,1,1801,1801,Hokuriku Shinetsu,0,0,0,<U+7121><U+6240><U+5C5E>,Independent,10,20305,501410,601224,0.0404958,9,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,823585,400391,423194,155998,121940,325515,0.39520001,32472,179090,230089,0,0,1956,34,5479411,14919700,73320064,0
1990,0,494,1,3750,Fukui 1,19166,1990,<U+8FBB><U+4E00><U+5F66>,0,0,0,0,3,3,39,17,Fukui,1,1801,1801,Hokuriku Shinetsu,0,1,1,<U+793E><U+4F1A><U+515A>,JSP,2,84062,501410,601224,0.16765122,2,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,823585,400391,423194,155998,121940,325515,0.39520001,32472,179090,230089,0,0,1924,66,8743583,14919700,73320064,0
1990,0,496,1,3753,Fukui 1,19445,1990,<U+91D1><U+5143><U+5E78><U+679D>,0,0,0,0,1,0,39,17,Fukui,1,1801,1801,Hokuriku Shinetsu,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,20543,501410,601224,0.04097046,8,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,823585,400391,423194,155998,121940,325515,0.39520001,32472,179090,230089,0,1,1958,31,4862697,14919700,73320064,0
1990,0,500,1,3858,Fukuoka 1,11560,1990,<U+524D><U+7530><U+5B8F><U+4E09>,0,0,0,0,1,0,39,17,Fukuoka,1,4001,4001,Kyushu,0,0,0,<U+7121><U+6240><U+5C5E>,Independent,10,33287,1033930,1445533,0.03219464,8,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,2080127,1011356,1068771,405883,206676,1642583,0.78969997,31425,220930,706064,0,0,1949,41,1943356,18821100,99820376,0
